SourceFileName,FromDate,ToDate,PreparedDate,TotalConfirmedCasesAbs,TotalConfirmedCasesPcnt,SexMaleFemaleRatio,SexMaleAbs,SexMalePcnt,SexFemaleAbs,SexFemalePcnt,SexUnknownAbs,SexUnknownPcnt,AgeMedian,AgeMean,Age0To4Abs,Age0To4Pcnt,Age5To12Abs,Age5To12Pcnt,Age13To18Abs,Age13To18Pcnt,Age19To24Abs,Age19To24Pcnt,Age25To34Abs,Age25To34Pcnt,Age35To44Abs,Age35To44Pcnt,Age45To54Abs,Age45To54Pcnt,Age55To64Abs,Age55To64Pcnt,Age65To74Abs,Age65To74Pcnt,Age75To84Abs,Age75To84Pcnt,Age85PlusAbs,Age85PlusPcnt,AgeUnknownAbs,AgeUnknownPcnt,CHO1Abs,CHO1Rate,CHO2Abs,CHO2Rate,CHO3Abs,CHO3Rate,CHO4Abs,CHO4Rate,CHO5Abs,CHO5Rate,CHO6Abs,CHO6Rate,CHO7Abs,CHO7Rate,CHO8Abs,CHO8Rate,CHO9Abs,CHO9Rate,CarlowAbs,CarlowRate,CavanAbs,CavanRate,ClareAbs,ClareRate,CorkAbs,CorkRate,DonegalAbs,DonegalRate,DublinAbs,DublinRate,GalwayAbs,GalwayRate,KerryAbs,KerryRate,KildareAbs,KildareRate,KilkennyAbs,KilkennyRate,LaoisAbs,LaoisRate,LeitrimAbs,LeitrimRate,LimerickAbs,LimerickRate,LongfordAbs,LongfordRate,LouthAbs,LouthRate,MayoAbs,MayoRate,MeathAbs,MeathRate,MonaghanAbs,MonaghanRate,OffalyAbs,OffalyRate,RoscommonAbs,RoscommonRate,SligoAbs,SligoRate,TipperaryAbs,TipperaryRate,WaterfordAbs,WaterfordRate,WestmeathAbs,WestmeathRate,WexfordAbs,WexfordRate,WicklowAbs,WicklowRate,DublinNorthAbs,DublinNorthRate,DublinNorthCentralAbs,DublinNorthCentralRate,DublinNorthWestAbs,DublinNorthWestRate,DublinSouthAbs,DublinSouthRate,DublinSouthCityAbs,DublinSouthCityRate,DublinSouthEastAbs,DublinSouthEastRate,DublinSouthWestAbs,DublinSouthWestRate,DublinWestAbs,DublinWestRate,Cases0To4,CasesHospitalised0To4,CasesHospitalisedPcnt0To4,CasesAdmittedToIcu0To4,Cases13To18,CasesHospitalised13To18,CasesHospitalisedPcnt13To18,CasesAdmittedToIcu13To18,Cases13To24,CasesHospitalised13To24,CasesHospitalisedPcnt13To24,CasesAdmittedToIcu13To24,Cases15To24,CasesHospitalised15To24,CasesHospitalisedPcnt15To24,CasesAdmittedToIcu15To24,Cases19To24,CasesHospitalised19To24,CasesHospitalisedPcnt19To24,CasesAdmittedToIcu19To24,Cases25To34,CasesHospitalised25To34,CasesHospitalisedPcnt25To34,CasesAdmittedToIcu25To34,Cases35To44,CasesHospitalised35To44,CasesHospitalisedPcnt35To44,CasesAdmittedToIcu35To44,Cases45To54,CasesHospitalised45To54,CasesHospitalisedPcnt45To54,CasesAdmittedToIcu45To54,Cases55To64,CasesHospitalised55To64,CasesHospitalisedPcnt55To64,CasesAdmittedToIcu55To64,Cases5To12,CasesHospitalised5To12,CasesHospitalisedPcnt5To12,CasesAdmittedToIcu5To12,Cases5To14,CasesHospitalised5To14,CasesHospitalisedPcnt5To14,CasesAdmittedToIcu5To14,Cases65To74,CasesHospitalised65To74,CasesHospitalisedPcnt65To74,CasesAdmittedToIcu65To74,Cases65To84,CasesHospitalised65To84,CasesHospitalisedPcnt65To84,CasesAdmittedToIcu65To84,Cases75To84,CasesHospitalised75To84,CasesHospitalisedPcnt75To84,CasesAdmittedToIcu75To84,Cases85Plus,CasesHospitalised85Plus,CasesHospitalisedPcnt85Plus,CasesAdmittedToIcu85Plus,CasesUnknown,CasesHospitalisedUnknown,CasesHospitalisedPcntUnknown,CasesAdmittedToIcuUnknown,ImportedCasesAbs,ImportedCasesPcnt,TravelRelatedCasesAbs,TravelRelatedCasesPcnt
COVID-19_14 day epidemiology report_20201119_website.pdf,05/11/2020,18/11/2020,19/11/2020,5548,100,0.93,2668,48.09,2869,51.71,11,0.2,35,38,235,4.24,420,7.57,476,8.58,675,12.17,894,16.11,877,15.81,789,14.22,491,8.85,300,5.41,225,4.06,166,2.99,0,0,644,164.6,427,94.2,617,160.3,567,82.1,507,99.3,378,98.7,789,111.5,838,135.3,781,125.7,52,91.3,71,93.2,123,103.5,439,80.9,421,264.5,1679,124.6,183,70.9,128,86.7,188,84.5,114,114.9,81,95.6,31,96.7,432,221.7,41,100.3,226,175.4,136,104.2,248,127.2,73,118.9,117,150.1,108,167.3,49,74.8,169,105.9,180,154.9,122,137.4,56,37.4,81,56.9,209,80.6,238,154.0,334,160.8,94,69.1,149,99.4,206,166.5,203,126.2,246,158.4,235,4,1.09,0,476,11,3,0,,,,,,,,,675,10,2.72,1,894,19,5.18,1,877,26,7.08,1,789,37,10.08,2,491,37,10.08,3,420,0,0,0,,,,,300,65,17.71,6,,,,,225,97,26.43,5,166,61,16.62,0,,,,,14,0.25,0,0
COVID-19_14_day_epidemiology_report_20101120_website.pdf,06/11/2020,19/11/2020,20/11/2020,5384,100,0.93,2597,48.24,2778,51.6,9,0.17,36,38,222,4.12,413,7.67,469,8.71,645,11.98,845,15.69,861,15.99,766,14.23,483,8.97,291,5.4,222,4.12,166,3.08,1,0.02,643,164.3,399,88.1,586,152.2,520,75.3,517,101.3,389,101.5,757,107.0,830,134.0,743,119.6,53,93.1,70,91.9,109,91.7,397,73.1,424,266.3,1604,119.0,171,66.3,123,83.3,189,84.9,111,111.9,71,83.8,31,96.7,423,217.0,43,105.2,240,186.2,125,95.8,252,129.2,63,102.6,107,137.2,103,159.6,56,85.5,159,99.7,187,161.0,114,128.4,63,42.1,96,67.4,181,69.8,243,157.2,319,153.6,95,69.8,139,92.7,202,163.3,193,120.0,232,149.3,222,4,1.06,0,469,12,3.17,0,,,,,,,,,645,11,2.9,1,845,21,5.54,1,861,26,6.86,1,766,35,9.23,2,483,38,10.03,3,413,1,0.26,0,,,,,291,66,17.41,5,,,,,222,99,26.12,4,166,66,17.41,0,1,0,0,0,14,0.26,0,0
COVID-19_14_day_epidemiology_report_20101121_website.pdf,07/11/2020,20/11/2020,21/11/2020,5394,100,0.93,2598,48.16,2786,51.65,10,0.19,35,37,228,4.23,414,7.68,484,8.97,656,12.16,851,15.78,848,15.72,766,14.2,468,8.68,286,5.3,223,4.13,169,3.13,1,0.02,629,160.8,365,80.6,584,151.7,525,76.0,492,96.4,398,103.9,779,110.1,849,137.1,773,124.4,51,89.6,75,98.5,107,90.1,419,77.2,406,255.0,1659,123.1,160,62.0,106,71.8,193,86.7,100,100.8,68,80.3,28,87.4,425,218.1,42,102.8,260,201.7,103,78.9,256,131.3,67,109.1,110,141.1,102,158.0,54,82.4,154,96.5,182,156.7,110,123.9,59,39.4,98,68.8,187,72.2,259,167.5,327,157.5,97,71.3,145,96.7,208,168.1,188,116.8,248,159.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.17,0,0
COVID-19_14 day epidemiology report_20201122_website.pdf,08/11/2020,21/11/2020,22/11/2020,5193,100,0.92,2483,47.81,2699,51.97,11,0.21,35,37,219,4.22,415,7.99,487,9.38,646,12.44,804,15.48,809,15.58,720,13.86,456,8.78,270,5.2,209,4.02,157,3.02,1,0.02,579,148.0,373,82.3,553,143.6,520,75.3,477,93.5,380,99.2,760,107.4,803,129.7,748,120.4,46,80.8,74,97.1,103,86.7,429,79.0,368,231.2,1615,119.9,162,62.8,91,61.6,186,83.6,92,92.7,51,60.2,24,74.9,406,208.3,39,95.4,265,205.6,105,80.5,248,127.2,66,107.5,94,120.6,106,164.2,48,73.2,146,91.5,183,157.5,103,116.0,56,37.4,87,61.1,182,70.2,264,170.8,302,145.4,97,71.3,145,96.7,201,162.5,182,113.1,242,155.8,219,4,1.17,0,487,11,3.22,0,,,,,,,,,646,11,3.22,1,804,15,4.39,0,809,22,6.43,1,720,33,9.65,1,456,33,9.65,2,415,1,0.29,0,,,,,270,59,17.25,4,,,,,209,95,27.78,4,157,58,16.96,0,1,0,0,0,9,0.17,0,0
COVID-19_14 day epidemiology report_20201123_website.pdf,09/11/2020,22/11/2020,23/11/2020,5177,100,0.91,2464,47.6,2702,52.19,11,0.21,35,37,225,4.35,411,7.94,479,9.25,644,12.44,799,15.43,801,15.47,724,13.98,450,8.69,268,5.18,216,4.17,159,3.07,1,0.02,575,147.0,382,84.3,528,137.1,532,77.0,478,93.7,383,100.0,749,105.8,800,129.2,750,120.7,43,75.5,73,95.8,102,85.8,443,81.6,362,227.4,1603,119.0,164,63.6,89,60.3,186,83.6,106,106.8,49,57.9,21,65.5,380,195.0,40,97.9,273,211.8,116,88.9,243,124.6,70,114.0,93,119.3,102,158.0,50,76.3,141,88.4,181,155.8,100,112.7,54,36.1,93,65.3,178,68.7,276,178.5,296,142.5,93,68.3,148,98.7,202,163.3,177,110.0,233,150.0,225,4,1.18,0,479,10,2.94,0,,,,,,,,,644,10,2.94,0,799,15,4.41,0,801,22,6.47,1,724,33,9.71,1,450,32,9.41,2,411,1,0.29,0,,,,,268,59,17.35,4,,,,,216,97,28.53,4,159,57,16.76,0,1,0,0,0,6,0.12,0,0
COVID-19_14_day_epidemiology_report_20201124 _website.pdf,10/11/2020,23/11/2020,24/11/2020,5131,100,0.92,2454,47.83,2664,51.92,13,0.25,35,37,218,4.25,411,8.01,483,9.41,634,12.36,793,15.46,793,15.46,715,13.93,453,8.83,249,4.85,223,4.35,158,3.08,1,0.02,585,147.0,369,84.3,520,137.1,531,77.0,480,93.7,400,100.0,733,105.8,775,129.2,738,120.7,45,79.0,68,89.3,99,83.3,441,81.2,382,240.0,1590,118.0,168,65.1,90,60.9,178,80.0,107,107.8,42,49.6,20,62.4,375,192.4,40,97.9,273,211.8,116,88.9,228,116.9,69,112.4,91,116.7,85,131.7,47,71.7,145,90.9,175,150.6,99,111.5,55,36.7,103,72.3,174,67.1,274,177.3,290,139.6,102,75.0,148,98.7,200,161.7,178,110.6,224,144.2,218,3,0.9,0,483,10,2.9,0,,,,,,,,,634,9,2.7,0,793,15,4.4,0,793,24,7.1,1,715,31,9.1,0,453,34,10.0,4,411,1,0.3,0,,,,,249,51,15.0,2,,,,,223,100,29.5,4,158,61,18.0,0,1,0,0.0,0,6,0.12,0,0
COVID-19_14_day_epidemiology_report_20201125 - website.pdf,11/11/2020,24/11/2020,25/11/2020,5026,100,0.91,2383,47.41,2630,52.33,13,0.26,35,37,209,4.16,420,8.36,484,9.63,619,12.32,779,15.5,786,15.64,674,13.41,445,8.85,248,4.93,213,4.24,148,2.94,1,0.02,545,139.3,355,78.3,505,131.2,537,77.8,452,88.6,397,103.6,724,102.3,762,123.0,749,120.5,41,72.0,69,90.6,95,80.0,459,84.6,354,222.4,1582,117.4,160,62.0,78,52.8,179,80.4,101,101.8,46,54.3,18,56.2,368,188.8,42,102.8,269,208.7,112,85.8,225,115.4,63,102.6,82,105.2,83,128.6,42,64.1,138,86.5,163,140.3,96,108.1,52,34.7,109,76.5,174,67.1,283,183.1,292,140.6,97,71.3,142,94.7,197,159.3,182,113.1,215,138.4,209,2,0.60,0,484,10,3.00,0,,,,,,,,,619,9,2.70,0,779,16,4.80,0,786,24,7.21,2,674,30,9.01,0,445,34,10.21,4,420,1,0.30,0,,,,,248,52,15.62,4,,,,,213,96,28.83,5,148,59,17.72,0,1,0,0,0,5,0.1,0,0
COVID-19_14_day_epidemiology_report_20201126 - website.pdf,12/11/2020,25/11/2020,26/11/2020,4949,100,0.9,2340,47.28,2594,52.41,15,0.3,35,37,207,4.18,418,8.45,467,9.44,605,12.22,772,15.6,773,15.62,681,13.76,438,8.85,242,4.89,207,4.18,137,2.77,2,0.04,527,134.7,340,75.0,499,129.6,525,76.0,511,100.1,389,101.5,706,99.8,712,115.0,740,119.1,44,77.3,65,85.3,90,75.7,446,82.2,347,218.0,1552,115.2,141,54.6,79,53.5,171,76.9,130,131.0,46,54.3,13,40.6,367,188.3,41,100.3,260,201.7,120,91.9,206,105.6,64,104.3,76,97.5,79,122.4,39,59.5,151,94.6,174,149.8,81,91.2,55,36.7,112,78.6,183,70.6,272,176.0,285,137.2,98,72.0,136,90.7,184,148.7,180,111.9,214,137.8,207,2,0.65,0,467,8,2.59,0,,,,,,,,,605,8,2.59,0,772,14,4.53,0,773,24,7.77,2,681,28,9.06,1,438,32,10.36,3,418,1,0.32,0,,,,,242,47,15.21,3,,,,,207,90,29.13,5,137,55,17.8,0,2,0,0,0,4,0.08,0,0
COVID-19_14_day_epidemiology_report_27112020 - Website.pdf,13/11/2020,26/11/2020,27/11/2020,4677,100,0.9,2207,47.19,2455,52.49,15,0.32,34,37,186,3.98,397,8.49,453,9.69,591,12.64,714,15.27,745,15.93,648,13.86,405,8.66,232,4.96,179,3.83,125,2.67,2,0.04,498,127.3,317,70.0,484,125.7,495,71.7,453,88.8,389,101.5,649,91.7,674,108.8,718,115.5,41,72.0,54,70.9,84,70.7,420,77.4,344,216.1,1490,110.6,132,51.2,75,50.8,157,70.6,125,126.0,49,57.9,10,31.2,354,181.6,39,95.4,257,199.4,109,83.5,196,100.5,52,84.7,62,79.5,76,117.7,39,59.5,148,92.8,137,117.9,69,77.7,49,32.7,109,76.5,183,70.6,273,176.6,262,126.2,99,72.8,121,80.7,185,149.6,175,108.8,192,123.6,186,2,0.7,0,453,8,2.6,0,,,,,,,,,591,9,3.0,0,714,15,5.0,0,745,25,8.3,3,648,29,9.6,1,405,31,10.3,3,397,1,0.3,0,,,,,232,45,14.9,2,,,,,179,81,26.8,5,125,56,18.5,0,2,0,0.0,0,4,0.09,0,0
COVID-19_14_day epidemiology report_Website_v2.0_28112020-Website.pdf,14/11/2020,27/11/2020,28/11/2020,4464,100,0.92,2136,47.85,2315,51.86,13,0.29,35,37,187,4.19,0,0,0,0,0,0,670,15.01,714,15.99,619,13.87,373,8.36,227,5.09,176,3.94,124,2.78,2,0.04,492,125.7,301,66.4,455,118.2,490,71.0,428,83.9,397,103.6,585,82.7,623,100.6,693,111.5,38,66.7,52,68.3,79,66.5,411,75.7,343,215.5,1430,106.1,119,46.1,79,53.5,140,62.9,125,126.0,47,55.5,10,31.2,333,170.9,35,85.6,247,191.6,104,79.7,187,95.9,49,79.8,57,73.1,78,120.8,38,58.0,129,80.9,133,114.5,50,56.3,46,30.7,105,73.7,174,67.1,278,179.8,241,116.0,98,72.0,104,69.4,197,159.3,172,106.9,166,106.9,187,3,0.99,0,,,,,,,,,880,16,5.26,0,,,,,670,17,5.59,0,714,23,7.57,2,619,32,10.53,1,373,32,10.53,3,,,,,492,1,0.33,0,227,46,15.13,2,,,,,176,80,26.32,5,124,54,17.76,0,2,0,0,0,2,0.04,0,0
COVID-19_14_day_epidemiology_report_20201129_website.pdf,15/11/2020,28/11/2020,29/11/2020,4393,100,0.93,2110,48.03,2271,51.7,12,0.27,34,36,193,4.39,0,0,0,0,0,0,657,14.96,696,15.84,604,13.75,366,8.33,213,4.85,178,4.05,119,2.71,2,0.05,495,126.5,288,63.6,453,117.7,470,68.1,426,83.5,406,106.0,582,82.2,595,96.1,678,109.1,43,75.5,47,61.7,81,68.2,401,73.9,350,219.9,1405,104.3,115,44.6,69,46.7,141,63.4,131,132.0,43,50.8,7,21.8,325,166.8,35,85.6,238,184.7,105,80.5,193,99.0,51,83.1,46,59.0,68,105.4,40,61.0,140,87.7,120,103.3,40,45.1,39,26.0,120,84.3,176,67.9,267,172.7,235,113.2,97,71.3,100,66.7,191,154.4,174,108.1,165,106.2,193,3,1.03,0,,,,,,,,,872,14,4.83,0,,,,,657,19,6.55,0,696,22,7.59,2,604,29,10,1,366,29,10,3,,,,,493,2,0.69,0,213,45,15.52,1,,,,,178,78,26.9,4,119,49,16.9,0,2,0,0,0,2,0.05,0,0
COVID-19_14_day_epidemiology_report_20201130_website.pdf,16/11/2020,29/11/2020,30/11/2020,4248,100,0.96,2069,48.71,2165,50.97,14,0.33,34,37,174,4.1,375,8.83,398,9.37,547,12.88,634,14.92,677,15.94,580,13.65,357,8.4,213,5.01,177,4.17,114,2.68,2,0.05,504,128.8,300,66.2,380,98.7,435,63.0,399,78.2,422,110.1,544,76.9,549,88.7,715,115.1,44,77.3,46,60.4,61,51.3,370,68.2,356,223.6,1409,104.6,128,49.6,65,44.0,136,61.1,131,132.0,44,51.9,4,12.5,278,142.6,35,85.6,231,179.2,110,84.3,161,82.5,61,99.4,40,51.3,62,96.1,37,56.5,129,80.9,101,86.9,36,40.6,37,24.7,136,95.5,192,74.1,277,179.2,246,118.5,96,70.5,98,65.4,192,155.2,165,102.5,143,92.1,174,3,1.06,0,398,5,1.76,0,,,,,,,,,547,8,2.82,0,634,18,6.34,0,677,22,7.75,2,580,27,9.51,1,357,29,10.21,3,375,2,0.7,0,,,,,213,45,15.85,0,,,,,177,76,26.76,4,114,49,17.25,0,2,0,0,0,2,0.05,0,0
COVID-19_14_day_epidemiology_report_20201201 - website.pdf,17/11/2020,30/11/2020,01/12/2020,4144,100,0.97,2028,48.94,2100,50.68,16,0.39,34,36,167,4.03,367,8.86,397,9.58,546,13.18,613,14.79,662,15.97,561,13.54,343,8.28,203,4.9,177,4.27,106,2.56,2,0.05,488,124.7,281,62.0,358,93.0,409,59.2,415,81.3,417,108.8,532,75.2,538,86.9,706,113.6,46,80.8,48,63.0,63,53.0,344,63.4,336,211.1,1389,103.1,129,50.0,65,44.0,134,60.2,147,148.1,47,55.5,0,12.5,259,132.9,36,88.1,236,183.1,111,85.1,155,79.5,64,104.3,37,47.5,41,63.5,36,54.9,128,80.2,88,75.7,26,29.3,43,28.7,132,92.7,196,75.6,268,173.4,242,116.5,97,71.3,105,70.0,190,153.6,153,95.1,138,88.8,167,2,0.73,0,397,5,1.82,0,,,,,,,,,546,14,5.11,0,613,20,7.3,0,662,21,7.66,2,561,29,10.58,1,343,23,8.39,3,367,3,1.09,0,,,,,203,40,14.6,0,,,,,177,71,25.91,3,106,46,16.79,0,2,0,0,0,2,0.05,0,0
COVID-19_14_day_epidemiology_report_20201202 - website.pdf,18/11/2020,01/12/2020,02/12/2020,4033,100,0.99,1994,49.44,2024,50.19,15,0.37,34,37,163,4.04,357,8.85,380,9.42,536,13.29,590,14.63,647,16.04,533,13.22,332,8.23,199,4.93,186,4.61,108,2.68,2,0.05,483,123.4,279,61.6,357,92.7,382,55.3,417,81.7,430,112.2,509,71.9,500,80.7,676,108.8,53,93.1,41,53.8,56,47.1,324,59.7,338,212.3,1333,98.9,115,44.6,58,39.3,127,57.1,144,145.1,47,55.5,5,15.6,262,134.4,37,90.5,226,175.4,126,96.5,130,66.7,65,105.9,35,44.9,38,58.9,34,51.9,129,80.9,87,74.9,24,27.0,44,29.4,155,108.8,189,72.9,255,165.0,232,111.7,104,76.4,105,70.0,174,140.7,144,89.5,130,83.7,163,1,0.39,0,380,3,1.16,0,,,,,,,,,536,7,2.7,0,590,17,6.56,0,647,20,7.72,1,533,28,10.81,1,332,25,9.65,5,357,2,0.77,0,,,,,199,39,15.06,0,,,,,186,71,27.41,3,108,46,17.76,0,2,0,0,0,3,0.07,0,0
COVID-19_14 day epidemiology report_20201203_website.pdf,19/11/2020,02/12/2020,03/12/2020,3794,100,1,1886,49.71,1894,49.92,14,0.37,34,37,152,4.01,351,9.25,364,9.59,480,12.65,552,14.55,594,15.66,507,13.36,322,8.49,187,4.93,176,4.64,107,2.82,2,0.05,480,122.7,272,60.0,345,89.6,339,49.1,411,80.5,413,107.8,451,63.7,462,74.6,621,99.9,56,98.4,38,49.9,51,42.9,284,52.3,338,212.3,1223,90.8,118,45.7,55,37.2,108,48.5,146,147.1,43,50.8,3,9.4,259,132.9,39,95.4,209,162.2,118,90.4,120,61.5,67,109.1,29,37.2,36,55.8,34,51.9,125,78.3,86,74.0,21,23.7,34,22.7,154,108.1,184,71.0,229,148.1,208,100.2,98,72.0,95,63.4,163,131.8,125,77.7,121,77.9,152,0,0,0,364,1,0.41,0,,,,,,,,,480,5,2.07,0,552,16,6.61,0,594,18,7.44,0,507,21,8.68,0,322,26,10.74,6,351,2,0.83,0,,,,,187,41,16.94,0,,,,,176,69,28.51,3,107,43,17.77,0,2,0,0,0,4,0.11,0,0
COVID-19_14_day_epidemiology_report_20201204_website.pdf,20/11/2020,03/12/2020,04/12/2020,3727,100,0.99,1845,49.5,1869,50.15,13,0.35,34,37,155,4.16,349,9.36,351,9.42,477,12.8,550,14.76,574,15.4,504,13.52,314,8.43,183,4.91,169,4.53,99,2.66,2,0.05,477,121.9,268,59.1,357,92.7,320,46.3,403,79.0,415,108.3,453,64.0,438,70.7,596,95.9,53,93.1,40,52.5,46,38.7,268,49.4,336,211.1,1205,89.4,127,49.2,52,35.2,108,48.5,147,148.1,42,49.6,3,9.4,275,141.1,37,90.5,210,162.9,108,82.8,96,49.2,70,114.0,29,37.2,33,51.1,28,42.7,132,82.7,80,68.9,23,25.9,28,18.7,151,106.0,179,69.1,220,142.3,197,94.9,99,72.8,94,62.7,167,135.0,126,78.3,123,79.2,155,1,0.47,0,351,1,0.47,0,,,,,,,,,477,3,1.4,0,550,17,7.91,0,574,15,6.98,0,504,21,9.77,0,314,25,11.63,5,349,1,0.47,0,,,,,183,34,15.81,0,,,,,169,61,28.37,2,99,36,16.74,0,2,0,0,0,5,0.13,0,0
COVID-19_14_day_epidemiology_report_20201205_website.pdf,21/11/2020,04/12/2020,05/12/2020,3850,100,1,1916,49.77,1922,49.92,12,0.31,35,37,156,4.05,358,9.3,338,8.78,472,12.26,580,15.06,588,15.27,517,13.43,343,8.91,197,5.12,183,4.75,117,3.04,1,0.03,497,127.0,272,60.0,370,96.1,283,41.0,424,83.1,462,120.6,481,68.0,452,73.0,609,98.0,55,96.6,42,55.1,42,35.3,236,43.5,350,219.9,1276,94.7,130,50.4,47,31.8,113,50.8,158,159.2,48,56.7,4,12.5,288,147.8,36,88.1,207,160.6,108,82.8,97,49.7,75,122.2,40,51.3,34,52.7,26,39.7,144,90.3,78,67.1,23,25.9,30,20.0,163,114.4,183,70.6,224,144.9,202,97.3,112,82.3,105,70.0,189,152.8,131,81.4,130,83.7,156,1,0.4,0,338,1,0.4,0,,,,,,,,,472,4,1.7,0,580,17,7.1,0,588,15,6.3,1,517,25,10.5,1,343,28,11.7,5,358,1,0.4,0,,,,,197,41,17.2,1,,,,,183,65,27.2,3,117,41,17.2,0,1,0,0,0,7,0.18,0,0
COVID-19_14_day_epidemiology_report_20201206 - website.pdf,22/11/2020,05/12/2020,06/12/2020,3842,100,0.98,1897,49.38,1933,50.31,12,0.31,35,38,173,4.5,370,9.63,312,8.12,439,11.43,583,15.17,581,15.12,529,13.77,336,8.75,204,5.31,183,4.76,131,3.41,1,0.03,512,130.9,265,58.5,353,91.7,257,37.2,441,86.4,478,124.7,457,64.6,455,73.5,624,100.4,62,108.9,46,60.4,40,33.7,207,38.1,358,224.9,1280,95.0,131,50.8,50,33.9,108,48.5,170,171.3,47,55.5,5,15.6,275,141.1,37,90.5,205,159.1,103,78.9,98,50.2,79,128.7,46,59.0,31,48.0,24,36.6,143,89.6,76,65.4,21,23.7,29,19.4,171,120.1,196,75.6,214,138.4,214,103.0,110,80.8,96,64.0,199,160.9,128,79.6,123,79.2,173,2,0.9,0,312,2,0.9,0,,,,,,,,,439,3,1.3,0,583,17,7.2,0,581,14,6.0,1,529,23,9.8,1,336,27,11.5,5,370,2,0.9,0,,,,,204,40,17.0,1,,,,,183,63,26.8,3,131,42,17.9,0,1,0,0,0,7,0.18,0,0
COVID-19_14_day_epidemiology_report_20201207_website.pdf,23/11/2020,06/12/2020,07/12/2020,3830,100,0.98,1887,49.27,1931,50.42,12,0.31,35,38,176,4.6,371,9.69,312,8.15,415,10.84,586,15.3,586,15.3,521,13.6,339,8.85,205,5.35,183,4.78,135,3.52,1,0.03,516,131.9,266,58.7,350,90.9,233,33.7,460,90.1,477,124.5,461,65.1,457,73.8,610,98.2,67,117.7,47,61.7,42,35.3,190,35.0,370,232.4,1269,94.2,142,55.0,43,29.1,111,49.9,171,172.3,47,55.5,5,15.6,271,139.0,36,88.1,202,156.7,96,73.6,97,49.7,74,120.5,51,65.4,28,43.4,20,30.5,145,90.9,85,73.2,23,25.9,30,20.0,168,118.0,204,78.7,207,133.9,199,95.8,112,82.3,95,63.4,199,160.9,129,80.2,124,79.8,176,2,0.87,0,312,2,0.87,0,,,,,,,,,415,3,1.3,0,586,17,7.36,0,586,14,6.06,2,521,22,9.52,1,339,27,11.69,4,371,2,0.87,0,,,,,205,41,17.75,1,,,,,183,59,25.54,3,135,42,18.18,0,1,0,0,0,7,0.18,0,0
COVID-19_14_day_epidemiology_report_20201208_website.pdf,24/11/2020,07/12/2020,08/12/2020,3818,100,0.96,1867,48.9,1940,50.81,11,0.29,35,37,178,4.66,380,9.95,310,8.12,406,10.63,589,15.43,586,15.35,527,13.8,342,8.96,208,5.45,161,4.22,130,3.4,1,0.03,496,126.8,273,60.3,341,88.6,235,34.0,454,89.0,478,124.7,464,65.6,462,74.6,615,99.0,67,117.7,47,61.7,39,32.8,191,35.2,351,220.5,1275,94.6,143,55.4,44,29.8,114,51.2,177,178.4,48,56.7,5,15.6,270,138.5,37,90.5,204,158.3,98,75.1,99,50.8,73,118.9,51,65.4,32,49.6,20,30.5,130,81.5,84,72.3,22,24.8,29,19.4,168,118.0,206,79.5,207,133.9,202,97.3,111,81.6,97,64.7,201,162.5,125,77.7,126,81.1,178,2,0.92,0,310,2,0.92,0,,,,,,,,,406,5,2.3,0,589,20,9.22,0,586,12,5.53,2,527,19,8.76,1,342,26,11.98,2,380,2,0.92,0,,,,,208,45,20.74,1,,,,,161,49,22.58,2,130,35,16.13,0,1,0,0,0,9,0.24,0,0
COVID-19_14_day_epidemiology_report_20201209 - website.pdf,25/11/2020,08/12/2020,09/12/2020,3788,100,0.96,1847,48.76,1930,50.95,11,0.29,35,37,182,4.8,376,9.93,300,7.92,398,10.51,588,15.52,586,15.47,530,13.99,334,8.82,204,5.39,158,4.17,131,3.46,1,0.03,510,130.3,282,62.2,335,87.0,195,28.2,480,94.1,472,123.2,448,63.3,446,72.0,620,99.8,69,121.2,48,63.0,38,32.0,155,28.6,361,226.8,1265,93.9,150,58.1,40,27.1,112,50.3,190,191.5,46,54.3,5,15.6,264,135.5,32,78.3,198,153.6,99,75.9,96,49.2,76,123.8,53,68.0,33,51.1,20,30.5,128,80.2,91,78.3,20,22.5,36,24.0,163,114.4,214,82.6,202,130.7,204,98.2,111,81.6,94,62.7,200,161.7,117,72.7,123,79.2,173,2,0.9,0,312,2,0.9,0,,,,,,,,,439,3,1.3,0,583,17,7.2,0,581,14,6.0,1,529,23,9.8,1,336,27,11.5,5,370,2,0.9,0,,,,,204,40,17.0,1,,,,,183,63,26.8,3,131,42,17.9,0,1,0,0,0,13,0.34,63,1.66
